名称,避難が予想される住民の地区名,,,指定場所,市町村名,種別,災害区分,"土砂災害・浸水・津波浸水予測地域","緊急避難先レベル",,耐震性,備蓄の有無,備蓄品目,,,標高（m）,"経度：東経(世界測地系10進法)","緯度：北緯(世界測地系10進法)",発電機,,,"施設面積（㎡）",,収容人数,収容人数(一時）,所在地,備考
宇須児童遊園,高松,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆☆,,,,,,2,135.1768060 ,34.2098213 ,,,,,,,358,和歌山市宇須３丁目136-10,屋外避難場所
きのくに志学館,高松,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,6.1,135.1688940 ,34.2074395 ,,,,,,654,1092,和歌山市西高松１丁目7-38,屋内避難場所
大新小学校,大新,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,2.9,135.1814638 ,34.2330390 ,,,,,,1386,2499,和歌山市新大工町23,屋内避難場所
大新公園,大新,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,3.8,135.1821424 ,34.2324393 ,,,,,,,5443,和歌山市坊主丁12,屋外避難場所
湊御殿第2団地,砂山,,,２階以上の共用部分,和歌山市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,1.1,135.1577400 ,34.2177900 ,,,,,,,,和歌山市湊御殿３丁目8-2,津波避難協力ビル
青岸クリーンセンター,砂山,,,センター内,和歌山市,避難場所,津波,津波浸水予測地域,,☆☆,耐震　,,,,,4.9,135.1409070 ,34.2215590 ,,,,,,,,和歌山市湊1342-39,津波避難協力ビル
青岸エネルギーセンター,砂山,,,センター内,和歌山市,避難場所,津波,津波浸水予測地域,,☆☆,耐震　,,,,,4.9,135.1434100 ,34.2224370 ,,,,,,,,和歌山市湊1342-3,津波避難協力ビル
市営湊薬種畑団地,砂山,,,２階以上の共用部分,和歌山市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,2.6,135.1491520 ,34.2180210 ,,,,,,,,和歌山市湊1414-8,津波避難協力ビル
オークワ大浦街道店,砂山,,,屋上駐車場,和歌山市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,1.6,135.1585090 ,34.2128850 ,,,,,,,,和歌山市湊45-1,津波避難協力ビル
長町公園,砂山,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,5.6,135.1670955 ,34.2211420 ,,,,,,,1893,和歌山市東長町９丁目8,屋外避難場所
西和中学校,砂山　今福（吹上　今福　芦原）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4.8,135.1640062 ,34.2151996 ,,,,,,2788,8354,和歌山市砂山南３丁目3-9,屋内避難場所
砂山小学校,砂山,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4,135.1626731 ,34.2183027 ,,,,,,1460,3147,和歌山市砂山南２丁目1-52,屋内避難場所
砂山公園,砂山,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆,,,,,,2.6,135.1630611 ,34.2217803 ,,,,,,,2262,和歌山市出口中ノ丁7,屋外避難場所
和歌山商業高等学校,砂山（吹上　今福　芦原）,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆☆,耐震　,,,,,4.3,135.1614680 ,34.2157493 ,,,,,,3388,15284,和歌山市砂山南３丁目3-94,屋内避難場所
美園公園,大新,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,3.2,135.1866560 ,34.2301798 ,,,,,,,1761,和歌山市美園町２丁目95,屋外避難場所
新南小学校,新南,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ・浄水装置,2.2,135.1890831 ,34.2269248 ,,,,,,1593,2945,和歌山市木広町４丁目23,屋内避難場所
新南公園,新南,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆,,,,,,2.3,135.1880923 ,34.2268583 ,,,,,,,3687,和歌山市木広町３丁目11,屋外避難場所
城東中学校,新南　大新（広瀬）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,3.5,135.1857455 ,34.2300877 ,,,,,,2234,4901,和歌山市美園町２丁目63,屋内避難場所
ふれ愛センター,新南,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆☆,耐震　,,,,,2.3,135.1902782 ,34.2269681 ,,,,,,320,320,和歌山市木広町５丁目1-9,屋内避難場所（兼福祉避難所）
伏虎中学校,城北（本町　雄湊）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,5,135.1720028 ,34.2307709 ,,,,,,2621,4804,和歌山市七番丁25,屋内避難場所
汀公園,城北,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,6.4,135.1682661 ,34.2301410 ,,,,,,,1252,和歌山市西汀丁27,屋外避難場所
城北小学校,城北,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4.3,135.1709916 ,34.2348627 ,,,,,,1680,3393,和歌山市鷺ノ森南ノ丁1,屋内避難場所
松島公園,四箇郷,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,5.7,135.2085871 ,34.2424438 ,,,,,,,426,和歌山市松島262-35,屋外避難場所
四箇郷北小学校,四箇郷,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ・浄水装置,4.9,135.2002508 ,34.2503419 ,,,,,,1685,4157,和歌山市有本321,屋内避難場所
四箇郷小学校,四箇郷,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4.6,135.2007109 ,34.2464501 ,,,,,,1683,3073,和歌山市有本183,屋内避難場所
紀之川中学校,四箇郷（中之島）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,0.8,135.1899213 ,34.2462935 ,,,,,,2715,7696,和歌山市有本668-1,屋内避難場所
三田小学校,三田　和田,,,津波時は３階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,2.1,135.2049079 ,34.1989928 ,,,,,,1740,3983,和歌山市和田419-1,屋内避難場所
中央卸売市場,雑賀,,,共用部分,和歌山市,避難場所,津波,津波浸水予測地域,,☆☆,,,,,,3.2,135.1486740 ,34.2094110 ,,,,,,,,和歌山市西浜1660-401,津波避難場所
ライオンズマンション和歌山塩屋,雑賀　和歌浦,,,２階以上エレベーター前廊下部分,和歌山市,避難場所,津波,津波浸水予測地域,,☆,耐震　,,,,,2.5,135.1795920 ,34.2015620 ,,,,,,,,和歌山市塩屋５丁目2-33,津波避難協力ビル
和歌山工業高等学校,雑賀（高松　雑賀崎）,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆,耐震　,,,,,1.7,135.1606507 ,34.2016725 ,,,,,,8545,12870,和歌山市西浜３丁目6-1,屋内避難場所
西浜中学校,雑賀（高松　雑賀崎）,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,3.5,135.1622911 ,34.2045119 ,,,,,,3054,6229,和歌山市西小二里１丁目6-1,屋内避難場所
星林高等学校,雑賀（高松　雑賀崎）,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆☆,耐震　,,,,,4.4,135.1638779 ,34.1984133 ,,,,,,3546,8879,和歌山市西浜２丁目9-9,屋内避難場所
松下体育館,雑賀,,,津波予想時使用不可,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆☆,,耐震　,,,,,1.1,135.1584111 ,34.1950847 ,,,,,,715,715,和歌山市西浜1037,"屋内避難場所 津波予想時使用不可"
秋葉山公園,雑賀　高松　和歌浦,,,,和歌山市,避難場所,津波,,,☆☆☆,,,,,,14.9,135.1725193 ,34.1993303 ,,,,,,,37662,和歌山市秋葉町14,屋外避難場所
雑賀小学校,雑賀,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4.2,135.1652794 ,34.1993291 ,,,,,,2438,3850,和歌山市西浜１丁目4-48,屋内避難場所
高津公園,雑賀,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆☆,,,,,,4.1,135.1649019 ,34.1981962 ,,,,,,,4408,和歌山市関戸３丁目775-1,屋外避難場所
創価学会南和歌山文化会館,雑賀崎　雑賀,,,敷地内,和歌山市,避難場所,津波,,,☆☆☆,耐震　,,,,,27.6,135.1482910 ,34.1925820 ,,,,,,,,和歌山市雑賀崎6-4,津波避難ビル
雑賀崎小学校,雑賀崎　田野,,,津波予想時使用不可,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　,津波浸水予測地域,☆☆,,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,2.7,135.1506617 ,34.1925148 ,,,,,,1082,3215,和歌山市西浜1148,"屋内避難場所 津波予想時使用不可"
和歌山北高等学校,楠見,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,耐震　,,,,,2.5,135.1700077 ,34.2548965 ,,,,,,3526,3526,和歌山市市小路388,屋内避難場所
平井中央公園,楠見　野崎,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,18.3,135.1662476 ,34.2633961 ,,,,,,,,和歌山市平井470-1,屋外避難場所
平井公園,楠見,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆☆,,,,,,3,135.1627240 ,34.2584246 ,,,,,,,,和歌山市市小路253-1,屋外避難場所
楠見東小学校,楠見,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4.1,135.1814187 ,34.2572732 ,,,,,,1765,1765,和歌山市善明寺150-1,屋内避難場所
楠見中学校,楠見,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,54.9,135.1801613 ,34.2663996 ,,,,,,2481,2481,和歌山市善明寺706,屋内避難場所
楠見西小学校,楠見,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,3.5,135.1677049 ,34.2576402 ,,,,,,1591,1591,和歌山市市小路31,屋内避難場所
楠見小学校,楠見,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ・浄水装置,3.6,135.1759572 ,34.2590430 ,,,,,,2253,2253,和歌山市大谷349-2,屋内避難場所
善明寺北公園,楠見,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,49,135.1810104 ,34.2654075 ,,,,,,,,和歌山市善明寺706-123,屋外避難場所
善明寺中央公園,楠見,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,3,135.1838523 ,34.2587000 ,,,,,,,,和歌山市善明寺113-4,屋外避難場所
善明寺公園,楠見,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,4,135.1853234 ,34.2608872 ,,,,,,,,和歌山市善明寺363-2,屋外避難場所
市小路公園,楠見,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆☆,,,,,,2.7,135.1672688 ,34.2572050 ,,,,,,,,和歌山市市小路44-1,屋外避難場所
河北コミュニティセンター,楠見,,,津波時は2階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆,☆☆,耐震　,,,,,1.5,135.1634717 ,34.2543550 ,,,,,,771,771,和歌山市市小路192-3,屋内避難場所
和歌山県警察学校周辺,木本,,,,和歌山市,避難場所,津波,,,☆☆☆,,,,,,30,135.1279820 ,34.2677530 ,,,,,,,,和歌山市木ノ本,津波避難目標地点
木本小学校,木本,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,耐震　,有,○,,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,2.1,135.1268020 ,34.2573866 ,,,,,,2212,3838,和歌山市榎原255,屋内避難場所
木本公園,木本　貴志,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,5.7,135.1327066 ,34.2633400 ,,,,,,,732,和歌山市木ノ本761-2,屋外避難場所
藤戸台小学校,貴志,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　津波,,☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,106,135.1554550 ,34.2711460 ,,,,,,2345,4854,和歌山市栄谷974-245,屋内避難場所
和歌山大学(体育館),貴志,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆,☆☆☆,耐震　,,,,,68,135.1514410 ,34.2649915 ,,,,,,700,700,和歌山市栄谷930,屋内避難場所
二葉団地児童遊園,貴志,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆,,,,,,1.8,135.1397226 ,34.2510949 ,,,,,,,436,和歌山市土入291-88,屋外避難場所
市民体育館,貴志,,,津波時は2階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆,☆☆,耐震　,,,,,2.3,135.1393051 ,34.2530625 ,,,,,,1353,1353,和歌山市土入318-1,屋内避難場所
貴志南小学校,貴志,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,2.5,135.1400455 ,34.2569583 ,,,,,,1652,3897,和歌山市中野11-1,屋内避難場所
貴志中学校,貴志,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,40,135.1434851 ,34.2677535 ,,,,,,2384,9193,和歌山市梅原579-2,屋内避難場所
貴志小学校,貴志　野崎,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,3.2,135.1502235 ,34.2599671 ,,,,,,1905,3445,和歌山市栄谷895-2,屋内避難場所
栄谷南公園,貴志,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,3.2,135.1582498 ,34.2561170 ,,,,,,,239,和歌山市栄谷83-1,屋外避難場所
栄谷団地公園,貴志,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,1.7,135.1555727 ,34.2553964 ,,,,,,,372,和歌山市栄谷153-2,屋外避難場所
栄谷公園,貴志,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,5.6,135.1636319 ,34.2614944 ,,,,,,,488,和歌山市栄谷496,屋外避難場所
上野公園,紀伊,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,11,135.2515198 ,34.2653675 ,,,,,,,666,和歌山市上野87-3,屋外避難場所
弘西公園,紀伊,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,8.8,135.2423421 ,34.2651562 ,,,,,,,679,和歌山市弘西920-2,屋外避難場所
紀伊中学校,紀伊（川永　山口　直川）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,27.2,135.2441437 ,34.2712263 ,,,,,,2728,7751,和歌山市北野544-1,屋内避難場所
紀伊小学校,紀伊,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,16.8,135.2379056 ,34.2668364 ,,,,,,1902,3077,和歌山市弘西321,屋内避難場所
鴨居川団地公園,紀伊,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,8.8,135.2427705 ,34.2599569 ,,,,,,,490,和歌山市北101-17,屋外避難場所
川永団地公園,川永,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,10.7,135.2538810 ,34.2615677 ,,,,,,,551,和歌山市島26-10,屋外避難場所
川永小学校,川永,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,10.1,135.2560058 ,34.2568664 ,,,,,,1679,3197,和歌山市楠本285,屋内避難場所
少年自然の家,加太,,,,和歌山市,避難場所,津波,,,☆☆☆,,,,,,48,135.0669990 ,34.2715000 ,,,,,,,,和歌山市加太1907-2,津波避難目標地点
サニータウン方面（加太）,加太,,,,和歌山市,避難場所,津波,,,☆☆☆,,,,,,75,135.0748640 ,34.2642058 ,,,,,,,,和歌山市加太2201-3,津波避難目標地点
休暇村紀州加太芝生園地,加太,,,,和歌山市,避難場所,津波,,,☆☆☆,,,,,,11.7,135.0767338 ,34.2925376 ,,,,,,,11306,和歌山市深山188-1,屋外避難場所
休暇村紀州加太,加太,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,,,,,107.7,135.0724703 ,34.2928015 ,,,,,,115,115,和歌山市深山483,屋内避難場所
加太中学校,加太,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆,☆☆,耐震　,有,○,○,アルファ化米・乾パン・飲料水・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,2.4,135.0773638 ,34.2750821 ,,,,,,1407,3551,和歌山市加太2692-1,屋内避難場所
加太小学校,加太,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,津波浸水予測地域,☆☆☆,☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ・浄水装置,2.4,135.0762646 ,34.2748363 ,,,,,,1477,3217,和歌山市加太1210,屋内避難場所
県営住宅雄湊団地,雄湊,,,３階以上の共用部分,和歌山市,避難場所,津波,,,☆☆☆,耐震　,,,,,11.7,135.1649090 ,34.2293706 ,,,,,,,,和歌山市男野芝丁3,津波避難協力ビル
雄湊公園,雄湊　砂山,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,12.3,135.1662944 ,34.2271223 ,,,,,,,4709,和歌山市有田屋町5,屋外避難場所
湊北公園,雄湊,,,,和歌山市,避難場所,地震　津波,津波浸水予測地域,,☆☆,,,,,,3.9,135.1656994 ,34.2342337 ,,,,,,,522,和歌山市伝法橋南ノ丁18,屋外避難場所
土佐町公園,雄湊,,,津波予想時使用不可,和歌山市,避難場所,地震　,津波浸水予測地域,,,,,,,,2.1,135.1608441 ,34.2237537 ,,,,,,,285,和歌山市土佐町１丁目43,"屋外避難場所 津波予想時使用不可"
市民会館,雄湊,,,津波時は3階以上,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　津波浸水予測地域,☆☆☆,☆☆,非耐震,,,,,4.7,135.1643770 ,34.2343873 ,,,,,,2689,2689,和歌山市伝法橋南ノ丁7,屋内避難場所
河岸公園,雄湊,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,8.4,135.1629055 ,34.2312057 ,,,,,,,868,和歌山市久保丁４丁目70,屋外避難場所
あいあいセンター,雄湊,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,,,,,5.8,135.1676961 ,34.2305989 ,,,,,,1953,1953,和歌山市小人町29,屋内避難場所（兼福祉避難所）
県立和歌山高等学校,小倉（和佐　西和佐）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,,,,,20.3,135.2896603 ,34.2373091 ,,,,,,4129,9059,和歌山市新庄188,屋内避難場所
東田中公園,小倉,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,14,135.2864642 ,34.2373470 ,,,,,,,360,和歌山市東田中160,屋外避難場所
大垣内公園,小倉,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,12.7,135.2760053 ,34.2432749 ,,,,,,,631,和歌山市大垣内720-1,屋外避難場所
小倉小学校,小倉,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,14.1,135.2874994 ,34.2435955 ,,,,,,1737,3930,和歌山市新庄348,屋内避難場所
和歌山東高等学校,安原　岡崎（西山東　東山東）,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,,,,,3.3,135.2260147 ,34.2075754 ,,,,,,4131,4131,和歌山市森小手穂136,屋内避難場所
東部コミュニティセンター,岡崎,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,,,,,2.2,135.2268305 ,34.2060435 ,,,,,,559,559,和歌山市寺内665,屋内避難場所
岡崎中央児童遊園,岡崎,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,3.9,135.2110086 ,34.2170045 ,,,,,,,799,和歌山市井辺144-107,屋外避難場所
岡崎小学校,岡崎,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,4.1,135.2200774 ,34.2147905 ,,,,,,1443,1443,和歌山市寺内426,屋内避難場所
岡崎支坊,岡崎,,,,和歌山市,避難場所,津波,,,☆☆☆,,,,,,25,135.2256070 ,34.2107340 ,,,,,,,,和歌山市森小手穂555,津波避難目標地点
今福小学校,今福　雑賀,,,,和歌山市,避難所を兼ねる避難場所,洪水　崖崩れ・土石流及び地滑り　地震　津波,土砂災害予測地域　浸水予測地域　,☆☆☆,☆☆☆,耐震　,有,○,○,乾パン・飲料水・毛布・アルミ寝袋・トイレ処理セット・ブルーシート・緊急対応型ラジオ,5.8,135.1636348 ,34.2087299 ,,,,,,1285,3482,和歌山市今福３丁目7-46,屋内避難場所
今福公園,今福,,,,和歌山市,避難場所,地震　津波,,,☆☆☆,,,,,,7.2,135.1665029 ,34.2116615 ,,,,,,,463,和歌山市今福２丁目211-3,屋外避難場所
